"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CAALFM_CR01830CA",8.15440208072467,-0.000756589024634751,0.0565953979607568,0.795657239076618,0.99970875222106
"CAALFM_CR01860WA",14.7114022328532,-0.00213246799025072,0.056671160799901,0.39535384070974,0.99970875222106
"CAALFM_CR01900CA",68.5555422118692,0.00408011682181622,0.0567407267361568,0.319778603008479,0.99970875222106
"CAALFM_CR01910CA",20.3163983347156,-0.00460173382925084,0.0565524792720231,0.483508700914332,0.99970875222106
"CAALFM_CR01920WA",14.7413046695975,-0.00400280289382976,0.0566613658335609,0.414167915680112,0.99970875222106
"CAALFM_CR01930CA",309.138047231089,-0.00429377256445908,0.0565885609648027,0.470268217249215,0.99970875222106
"CAALFM_CR01950WA",2143.53103426079,-0.000281794817112968,0.0565661824066526,0.924480957525167,0.99970875222106
"CAALFM_CR01960CA",547.327929066966,-0.00591624704010375,0.0557905562881519,0.590950132661392,0.99970875222106
"CAALFM_CR01970CA",4442.86899569512,0.00322318710103226,0.0555630053524522,0.778242435835551,0.99970875222106
"CAALFM_CR01990CA",462.885272478727,0.00946416013429273,0.05675452629214,0.383230320917488,0.99970875222106
"CAALFM_CR02000CA",3152.8615044071,-0.000782689306796305,0.056438424579507,0.87283012532469,0.99970875222106
"CAALFM_CR02020CA",290.913218380963,-0.00381033130076522,0.0566281324611115,0.45019053994278,0.99970875222106
"CAALFM_CR02030CA",664.328105691119,0.000160642980290614,0.0565364871600489,0.973706652331455,0.99970875222106
"CAALFM_CR02040WA",1649.10046139891,0.00831045914771513,0.0558710836943154,0.533854482290592,0.99970875222106
"CAALFM_CR02050CA",2594.62736781284,-0.00124671618220393,0.0559080200153438,0.889171873396643,0.99970875222106
"CAALFM_CR02060WA",802.981020461039,-0.00116267652655792,0.0563457272352491,0.84720828851578,0.99970875222106
"CAALFM_CR02080WA",2.38677971718713,-0.00404965474054651,0.0568185639531457,0.13694636070797,0.99970875222106
"CAALFM_CR02090CA",2488.77478063205,-0.00054389912709899,0.0550015226699158,0.964792674524807,0.99970875222106
"CAALFM_CR02100CA",568.513263112689,-0.00222697762681338,0.0557153595848165,0.829475263848784,0.99970875222106
"CAALFM_CR02110WA",2483.6350727862,-0.00314075655848569,0.0555384119257721,0.749902328807761,0.99970875222106
"CAALFM_CR02120CA",296.219369399492,0.00473247605254339,0.0546829750593709,0.758598871853026,0.99970875222106
"CAALFM_CR02130WA",3161.74672497118,0.00239335994087432,0.0566206491978601,0.536489770576555,0.99970875222106
"CAALFM_CR02140WA",2452.9809950978,-0.0011028081664101,0.0558764037291895,0.901910069014546,0.99970875222106
"CAALFM_CR02150WA",1530.0705847219,-0.000240404253475642,0.055842301530752,0.98987970408918,0.99970875222106
"CAALFM_CR02160WA",1070.16819330635,0.00556142755495555,0.0563631034198861,0.530492829483931,0.99970875222106
"CAALFM_CR02170WA",4761.47784945259,-0.00409116578844333,0.0563493054675731,0.59170558559753,0.99970875222106
"CAALFM_CR02180WA",186.663568656578,-0.00460644533229582,0.0565309373097716,0.495111577075534,0.99970875222106
"CAALFM_CR02190CA",1921.26081120695,0.00701522403012933,0.0564613313053045,0.46029334686626,0.99970875222106
"CAALFM_CR02200CA",1913.76385500519,-0.00502901437739913,0.0506910137364632,0.840236320422755,0.99970875222106
"CAALFM_CR02210WA",2709.85406574896,0.00404533409882432,0.0546290319270469,0.791484267844005,0.99970875222106
"CAALFM_CR02220CA",221.348831273941,0.00254293267802622,0.0562230940999656,0.741885021379377,0.99970875222106
"CAALFM_CR02240CA",39.0498862438932,-0.00318807813257238,0.0564076141733137,0.627615204082155,0.99970875222106
"CAALFM_CR02250CA",1443.84003354381,0.011769485414023,0.0548287023421742,0.523417384743475,0.99970875222106
"CAALFM_CR02260CA",268.002141175757,0.00287439015554513,0.0564298818888123,0.6451269679601,0.99970875222106
"CAALFM_CR02270CA",202.042145427157,-0.00601254817279558,0.0561945802907618,0.549162626981344,0.99970875222106
"CAALFM_CR02280WA",196.155746159616,0.00319731396893274,0.0566734716689632,0.406321809869861,0.99970875222106
"CAALFM_CR02290WA",9.97419387165807,0.000773661909362476,0.0566176516536537,0.762917931432699,0.99970875222106
"CAALFM_CR02300CA",1239.26143835464,0.00299509125783145,0.0561466794996167,0.723501942183868,0.99970875222106
"CAALFM_CR02310CA",4.56757643660285,-0.00417065049343798,0.0567727758091988,0.260890887206458,0.99970875222106
"CAALFM_CR02330CA",825.893629230712,-0.00107005537413708,0.0565658023526385,0.760028445289681,0.99970875222106
"CAALFM_CR02340WA",3.15100236038398,9.28307022666652e-05,0.0566233243503379,0.968232429128556,0.99970875222106
"CAALFM_CR02350CA",502.091935933203,0.00371056394443018,0.0564773077466658,0.566717326095711,0.99970875222106
"CAALFM_CR02360WA",1015.33087531571,0.000240731902679527,0.0564308047861764,0.968127386551376,0.99970875222106
"CAALFM_CR02370WA",2516.86325726989,-0.00431911585853486,0.0558688617731773,0.681211344289582,0.99970875222106
"CAALFM_CR02380CA",436.674026932804,-0.0122678040684014,0.0573528623666272,0.289484766938666,0.99970875222106
"CAALFM_CR02390WA",1795.60519591423,0.00222183119631541,0.0559892973813723,0.80926181269306,0.99970875222106
"CAALFM_CR02400WA",24.3108336287348,0.00229995115320354,0.0566126667880334,0.541462814712568,0.99970875222106
"CAALFM_CR02410WA",644.551765210023,0.00553947239295681,0.0560982007165519,0.591771177998081,0.99970875222106
"CAALFM_CR02430CA",2228.95087245404,-0.00114784381176999,0.056287424466201,0.857442227689283,0.99970875222106
"CAALFM_CR02440WA",104.388856473424,0.00343460538171096,0.0565301347368457,0.549905408459307,0.99970875222106
"CAALFM_CR02460WA",703.955225667006,0.00187664017297432,0.0544329439127614,0.902866473248048,0.99970875222106
"CAALFM_CR02470WA",1176.06093374951,-0.00669545459578686,0.0569008400682071,0.294255860471819,0.99970875222106
"CAALFM_CR02490WA",71.9765933914963,-0.00116852542161139,0.0561144193233517,0.881213041284446,0.99970875222106
"CAALFM_CR02500WA",496.160871590819,0.00322882618735416,0.0561829715499457,0.697709983130396,0.99970875222106
"CAALFM_CR02510WA",1470.31446742287,0.00567969957793816,0.0567959470382483,0.327732270742414,0.99970875222106
"CAALFM_CR02520WA",1419.23172176917,-0.000506341213389549,0.0565669829732481,0.872099571257806,0.99970875222106
"CAALFM_CR02530WA",7732.63791307415,-0.00139341309265422,0.0565809949715979,0.89881924062028,0.99970875222106
"CAALFM_CR02540WA",4093.99033324279,-0.00591264427626086,0.0563504517700719,0.504190125940862,0.99970875222106
"CAALFM_CR02550CA",913.341102596419,-0.000870496111617505,0.0564562986891964,0.855282675710445,0.99970875222106
"CAALFM_CR02560CA",1129.19133059975,0.0043291730591768,0.0559161248751832,0.688961140567132,0.99970875222106
"CAALFM_CR02570CA",351.65095386649,0.000449847698654376,0.0563488302315142,0.944211164742272,0.99970875222106
"CAALFM_CR02580WA",1150.85206281729,-0.000661640199257779,0.0564623768099426,0.885902866851484,0.99970875222106
"CAALFM_CR02590CA",366.608785932605,0.00285120118222811,0.0556273355886528,0.802677763432996,0.99970875222106
"CAALFM_CR02600WA",52.8747483213895,-0.00233039465208299,0.0563368548002691,0.724389643238299,0.99970875222106
"CAALFM_CR02610CA",2355.35013704351,0.00829988851086552,0.053950356041252,0.661035797692601,0.99970875222106
"CAALFM_CR02620CA",2490.15463805276,-0.000373189009781327,0.0564671887355897,0.931029689998411,0.99970875222106
"CAALFM_CR02630CA",196.442218317907,-0.00624243134922036,0.0556327361659045,0.622293416597049,0.99970875222106
"CAALFM_CR02640WA",1661.91242571858,0.0121116476210158,0.0577433334228585,0.209927079238892,0.99970875222106
"CAALFM_CR02650CA",1289.7158832225,-0.00245361996053596,0.056390470878717,0.692194851857068,0.99970875222106
"CAALFM_CR02660CA",36.8382597797231,-0.00859720400332699,0.0571080768495961,0.258504982071876,0.99970875222106
"CAALFM_CR02670CA",752.681541570176,0.0017709726789966,0.0557359041440099,0.868714831225247,0.99970875222106
"CAALFM_CR02680WA",477.104665966127,0.00278347459952976,0.0552194076659217,0.821500852107905,0.99970875222106
"CAALFM_CR02690WA",575.014035424009,-0.00576960925777988,0.0560261238705716,0.587423451891912,0.99970875222106
"CAALFM_CR02700WA",653.630117765963,-0.00232815532502035,0.0563728124440135,0.711136190432353,0.99970875222106
"CAALFM_CR02710WA",1355.27150055277,-0.000506214319561902,0.0565879279254044,0.858226351256308,0.99970875222106
"CAALFM_CR02720CA",1055.73198954528,0.000305849721726932,0.056498558146472,0.950261717249308,0.99970875222106
"CAALFM_CR02740WA",973.410246635852,0.00622958446428938,0.0546355542390331,0.71110366615345,0.99970875222106
"CAALFM_CR02750CA",7.94485908341207,0.000917548164405034,0.0566349718243133,0.677149721108467,0.99970875222106
"CAALFM_CR02760CA",796.074898000542,-0.0152390638367963,0.0556454574352341,0.42546292697962,0.99970875222106
"CAALFM_CR02770CA",800.342810931046,-0.000555705684046485,0.0555171674451277,0.952410843760607,0.99970875222106
"CAALFM_CR02780WA",45.3773392741874,-0.000421195943199826,0.0562512935222568,0.948071395841849,0.99970875222106
"CAALFM_CR02790CA",542.039626070403,-0.000389907643541424,0.056022058403296,0.960357740011474,0.99970875222106
"CAALFM_CR02810WA",239.878138786482,0.00335964992388159,0.0567287675385321,0.294573094843056,0.99970875222106
"CAALFM_CR02820WA",3526.65813394683,-0.000102062955259994,0.0560793882333597,0.987940570975789,0.99970875222106
"CAALFM_CR02850CA",1618.9594175366,-0.00109103466160158,0.0564185977306368,0.835472048460204,0.99970875222106
"CAALFM_CR02860WA",7622.83407982949,0.00676060812042585,0.0507150965465546,0.772373320238758,0.99970875222106
"CAALFM_CR02870WA",1753.53678952585,-0.00133254066217759,0.0558025304038785,0.873899977585229,0.99970875222106
"CAALFM_CR02890CA",972.098690741729,-0.000515113584466345,0.0565396131326286,0.883704771677959,0.99970875222106
"CAALFM_CR02900WA",2.81818313269311,-0.00117563998092696,0.0566324613192449,0.626994698588806,0.99970875222106
"CAALFM_CR02910WA",831.04209002906,0.00805424397893162,0.0565005056025737,0.442226563097014,0.99970875222106
"CAALFM_CR02930WA",1606.14901676452,0.00388005754783194,0.0548865042062977,0.790452908870381,0.99970875222106
"CAALFM_CR02940CA",530.905805370401,-9.04666366145593e-05,0.0563413490327427,0.984151401381057,0.99970875222106
"CAALFM_CR02950CA",1734.28435028033,-0.00102966902791464,0.0564346686314498,0.838813525862549,0.99970875222106
"CAALFM_CR02960WA",186.003299259379,-5.55711056403452e-06,0.0560540950413463,0.997042465913807,0.99970875222106
"CAALFM_CR02970CA",1990.51233510964,-0.00553516052081724,0.0552233003941652,0.686115234154256,0.99970875222106
"CAALFM_CR02980CA",2284.63752876538,-0.00027182643464788,0.0565937715150448,0.91410947025203,0.99970875222106
"CAALFM_CR02990CA",1297.61829339733,0.00224548549879954,0.0552817324059136,0.858000160700369,0.99970875222106
"CAALFM_CR03000CA",712.642160251141,0.00203423520547813,0.0564919070526491,0.692744667987886,0.99970875222106
"CAALFM_CR03010CA",398.594063795167,0.00645643296090169,0.0555908684303694,0.621157660179925,0.99970875222106
"CAALFM_CR03020CA",1326.50093051324,-0.0026641869849147,0.0555222950216476,0.868971479150888,0.99970875222106
"CAALFM_CR03030CA",55105.497264253,-0.00181198344596959,0.0564557561109981,0.726441473689951,0.99970875222106
"CAALFM_CR03040CA",1059.20508585193,0.00146561701958977,0.0565211355992822,0.745858940497489,0.99970875222106
"CAALFM_CR03050CA",672.343805000394,0.00949951212596513,0.0541205037026601,0.613910957874194,0.99970875222106
"CAALFM_CR03060WA",9015.47836925636,-0.00134509740410657,0.0564501525006917,0.779928079729183,0.99970875222106
"CAALFM_CR03070WA",927.367046436205,-0.00255854571696312,0.0559364730522576,0.781682727496846,0.99970875222106
"CAALFM_CR03080CA",463.72955983047,-0.00211543373719969,0.056317954668939,0.749553941061232,0.99970875222106
"CAALFM_CR03090CA",3712.84000567447,-0.0096860157564144,0.0560606993468944,0.494575523585014,0.99970875222106
"CAALFM_CR03100WA",1418.66957064714,-0.00255949694117144,0.0553897766192346,0.828540422066704,0.99970875222106
"CAALFM_CR03110WA",787.387815047769,-0.000185298557947962,0.0564143212006175,0.964522243979504,0.99970875222106
"CAALFM_CR03120WA",876.732831919075,0.00309760244792897,0.05575119845671,0.772449122614946,0.99970875222106
"CAALFM_CR03130WA",384.429219828875,-0.00198191505414791,0.056235348430058,0.785341887260137,0.99970875222106
"CAALFM_CR03140CA",397.230230969531,0.00140430859750453,0.0565237049274041,0.752223226198243,0.99970875222106
"CAALFM_CR03150WA",1240.66060910496,0.00398208775444244,0.0558289140149804,0.711654445169314,0.99970875222106
"CAALFM_CR03160WA",275.688338771873,-0.00224954719778618,0.0563756515112381,0.718154702431497,0.99970875222106
"CAALFM_CR03170WA",11095.3657343723,-0.00153008113739648,0.0562699606730682,0.819065332554315,0.99970875222106
"CAALFM_CR03180WA",821.325697037423,-0.0109766250842239,0.0546391635824129,0.549419038777365,0.99970875222106
"CAALFM_CR03190CA",29.2408159287133,-0.00227759066602474,0.056483502545288,0.664520685791907,0.99970875222106
"CAALFM_CR03200CA",990.447298155888,-0.000512664567638528,0.0564368270609494,0.91406642902437,0.99970875222106
"CAALFM_CR03210CA",712.852502259912,-0.00592857886475008,0.0519811918370625,0.781364101674508,0.99970875222106
"CAALFM_CR03220CA",181.959486947164,0.00236545265114923,0.0564510193717588,0.680904516988594,0.99970875222106
"CAALFM_CR03230WA",834.198696043792,0.00747342067571849,0.0552792638167584,0.6120885707481,0.99970875222106
"CAALFM_CR03240CA",444.283081549282,-0.008898994261518,0.0565890284679516,0.411497823439838,0.99970875222106
"CAALFM_CR03250CA",607.765051802558,0.000175991893583792,0.0520671176565298,0.99702419946944,0.99970875222106
"CAALFM_CR03260WA",227.799584484361,0.00188719385746749,0.056439734518807,0.73628980585865,0.99970875222106
"CAALFM_CR03270WA",385.718934535365,-0.00295327226966095,0.0565507073950802,0.557801347415998,0.99970875222106
"CAALFM_CR03280WA",2857.1555241306,0.00126310384174305,0.0563797928590677,0.834498992676972,0.99970875222106
"CAALFM_CR03290CA",36.6618609026509,0.00919900228849153,0.0574094770340314,0.158638196021386,0.99970875222106
"CAALFM_CR03300CA",17.1718349143655,0.0150419576309816,0.0592063801763022,0.0391957525713589,0.99970875222106
"CAALFM_CR03310CA",1221.44561971986,-0.000734116172421686,0.0554707786307282,0.946019150682328,0.99970875222106
"CAALFM_CR03330WA",642.187157063739,0.0022077755298659,0.0561008413925251,0.795057593403562,0.99970875222106
"CAALFM_CR03340CA",553.955795863215,0.00583514784252227,0.0538464328298008,0.744016178569456,0.99970875222106
"CAALFM_CR03350CA",1671.70469651929,-0.00114947676062484,0.0563948803456954,0.834882754147032,0.99970875222106
"CAALFM_CR03360WA",803.932184687479,0.000161457265105901,0.0565376187869416,0.974888503009211,0.99970875222106
"CAALFM_CR03370CA",912.550280517839,-0.000441655177821234,0.0565800859555726,0.880426228291386,0.99970875222106
"CAALFM_CR03380WA",552.132592582582,9.93136410889831e-05,0.0565283646305391,0.986363819512896,0.99970875222106
"CAALFM_CR03390CA",459.434675012553,0.0081898643484932,0.0551706075820143,0.597924572539232,0.99970875222106
"CAALFM_CR03400WA",1539.05324846015,-0.000958119216442315,0.056428041248334,0.850968552877253,0.99970875222106
"CAALFM_CR03410WA",388.140923201932,-0.00757123535993342,0.0538728383780227,0.679226379021113,0.99970875222106
"CAALFM_CR03420CA",1882.6257277211,0.0179769965215269,0.0549557528748207,0.421318678212384,0.99970875222106
"CAALFM_CR03430WA",552.252748341436,-0.00572389430246118,0.0561510658067403,0.569641063690356,0.99970875222106
"CAALFM_CR03440WA",5.94921442901471,-0.000133777980859566,0.0564516890862908,0.977811147962342,0.99970875222106
"CAALFM_CR03450WA",11.6580041304934,0.00616962978212533,0.0568889934003847,0.270993622579329,0.99970875222106
"CAALFM_CR03460WA",1005.33185266072,-0.00167103063602046,0.0509176303668893,0.939631444950452,0.99970875222106
"CAALFM_CR03470WA",1311.72598547664,0.00155677676435826,0.0562762273763761,0.821697127898006,0.99970875222106
"CAALFM_CR03480WA",42.0637602226279,-0.00011073963611014,0.0561653284170286,0.981653510678293,0.99970875222106
"CAALFM_CR03490WA",497.612684686769,0.00159850822617864,0.0552014257302526,0.900760886307499,0.99970875222106
"CAALFM_CR03500WA",22691.8883155696,0.00122970841634533,0.0563336527892622,0.850600699420017,0.99970875222106
"CAALFM_CR03510WA",12.7344554306878,0.000468714863449656,0.0565733161641414,0.889480851525222,0.99970875222106
"CAALFM_CR03520CA",2963.69641659185,0.00351895270377668,0.056275121648549,0.660049867944139,0.99970875222106
"CAALFM_CR03530WA",11308.8303992468,0.00986632188092888,0.0542879550717447,0.669564164065672,0.99970875222106
"CAALFM_CR03540WA",758.705945139758,-0.00344101590086402,0.0555550388712334,0.76513819898827,0.99970875222106
"CAALFM_CR03550WA",1116.30740961657,-0.000243596320272399,0.0565479304001303,0.938651765467124,0.99970875222106
"CAALFM_CR03560WA",345.404340731427,0.00484338354584349,0.0559393939305899,0.627638230870745,0.99970875222106
"CAALFM_CR03570CA",599.486646983745,-0.000206770837481156,0.0565670850989019,0.943174313459408,0.99970875222106
"CAALFM_CR03590CA",37.8459568444107,0.000948696363007156,0.056389759395263,0.86945796474188,0.99970875222106
"CAALFM_CR03600CA",2030.46288444694,-0.00713115005705076,0.0561707186166677,0.477026105142683,0.99970875222106
"CAALFM_CR03610CA",3414.02389974948,-0.00218168464632947,0.0540747354205192,0.86350763155674,0.99970875222106
"CAALFM_CR03620CA",309.782420067295,0.00235960417532983,0.0565860686961234,0.575646267876811,0.99970875222106
"CAALFM_CR03630WA",50.1540656289897,0.00923283115084881,0.0568444543566321,0.359358543441748,0.99970875222106
"CAALFM_CR03640CA",1464.54124158153,0.000511789468346039,0.0518776425452433,0.970449793788363,0.99970875222106
"CAALFM_CR03650WA",2186.77544273152,-0.000460828632960101,0.0565530316012436,0.890167983678454,0.99970875222106
"CAALFM_CR03660CA",644.981776323667,-0.000295266951008748,0.0565811735244797,0.893346780960336,0.99970875222106
"CAALFM_CR03670WA",3.13624540263379,0.000662412381112696,0.0566238601160845,0.776187940013112,0.99970875222106
"CAALFM_CR03680CA",1528.07774289794,-0.00238419760357225,0.0542719736121625,0.878109002661249,0.99970875222106
"CAALFM_CR03690WA",715.409474006075,0.00296045080660285,0.0566267677396862,0.484929393456562,0.99970875222106
"CAALFM_CR03700CA",750.703818752292,0.0127316333375337,0.0565981197814366,0.389182948677177,0.99970875222106
"CAALFM_CR03710CA",515.073882509491,0.00328207179654583,0.0564048276027318,0.629632926602896,0.99970875222106
"CAALFM_CR03720WA",25006.3760984325,0.00136292308509527,0.0561240939163648,0.868045933393858,0.99970875222106
"CAALFM_CR03730CA",241.649080694498,0.00816282558557806,0.0569132067066229,0.327648014497889,0.99970875222106
"CAALFM_CR03740CA",1174.34285435259,-0.0120553332639687,0.0560101207906224,0.44580934065,0.99970875222106
"CAALFM_CR03750CA",462.106924212362,-0.00264470609828678,0.0562359747655122,0.724742421028077,0.99970875222106
"CAALFM_CR03760WA",1248.16134814947,-0.0013170628740243,0.0565314485105491,0.74793025504232,0.99970875222106
"CAALFM_CR03770CA",15708.1112599616,-0.00255967211239543,0.0564221448198666,0.667708770884315,0.99970875222106
"CAALFM_CR03780CA",173.069457009371,0.0010526327699546,0.0553873673917059,0.930311344860276,0.99970875222106
"CAALFM_CR03790CA",391.959222598055,0.00285527664197471,0.0562073804116901,0.718363824095611,0.99970875222106
"CAALFM_CR03800CA",537.19891181242,-0.00335998357569383,0.0560653170122024,0.705880825701342,0.99970875222106
"CAALFM_CR03810WA",179.807262705872,0.00200522784293741,0.0565648879911,0.63510065529713,0.99970875222106
"CAALFM_CR03820CA",323.150231688327,-9.37378636847158e-05,0.0553539164955316,0.991513427797545,0.99970875222106
"CAALFM_CR03830CA",1796.40301698009,-0.00355699722802232,0.0540161155053494,0.830491970799361,0.99970875222106
"CAALFM_CR03840CA",339.856572200224,-0.000196449438924389,0.0565170689019447,0.955388993519719,0.99970875222106
"CAALFM_CR03850WA",288.044058919738,0.00275823011010006,0.0565154016481807,0.60685672123437,0.99970875222106
"CAALFM_CR03860CA",848.319603904766,-0.00588364411170997,0.0524735270253696,0.772816311986503,0.99970875222106
"CAALFM_CR03870WA",619.169433851879,0.00049552599587135,0.0561002978263976,0.953048000753842,0.99970875222106
"CAALFM_CR03880WA",136.201001128958,0.00807436699796056,0.0560428524323785,0.517044560390915,0.99970875222106
"CAALFM_CR03890WA",117.921312722487,0.00875651104213473,0.0567121062017946,0.389612838662283,0.99970875222106
"CAALFM_CR03900WA",1141.13910148214,0.0158412551904645,0.05665248590727,0.367400449761148,0.99970875222106
"CAALFM_CR03910CA",1110.95329699184,-0.00202021376231508,0.0521364015695829,0.918533622373974,0.99970875222106
"CAALFM_CR03920CA",3947.14265930683,-0.0120873702983017,0.0581075598277163,0.115613330149691,0.99970875222106
"CAALFM_CR03930CA",957.189573788373,-0.00226740388651371,0.0556552103053964,0.851291842006795,0.99970875222106
"CAALFM_CR03940WA",1044.66133518445,-0.000677295384526094,0.056485518876387,0.876546475744535,0.99970875222106
"CAALFM_CR03950WA",732.49416680192,-0.000459426352034891,0.0563865707503212,0.929305592714902,0.99970875222106
"CAALFM_CR03960CA",399.88042162507,0.00996857527742336,0.0566704900460893,0.399305857996812,0.99970875222106
"CAALFM_CR03970CA",873.096939893483,-0.00283797145251555,0.0556915784878102,0.790394585318259,0.99970875222106
"CAALFM_CR03980WA",788.812695336227,0.000182104723602706,0.0562528796375656,0.982470313997748,0.99970875222106
"CAALFM_CR03990CA",3295.17884098548,-0.00178726393709415,0.0560835698357653,0.825528044073796,0.99970875222106
"CAALFM_CR04000WA",6117.57839766266,0.0115958692022384,0.0570043031071523,0.745115173027804,0.99970875222106
"CAALFM_CR04010CA",3604.10758801617,-0.000756500378339455,0.0565019781312966,0.85582108340635,0.99970875222106
"CAALFM_CR04020CA",661.628976181123,-0.00317284505409793,0.0547818126742105,0.814101170330882,0.99970875222106
"CAALFM_CR04030WA",626.400177114541,0.00278262044336884,0.0560920110883695,0.749407065580777,0.99970875222106
"CAALFM_CR04040CA",418.822656535376,0.0058138300688736,0.0558138293877214,0.621035651653308,0.99970875222106
"CAALFM_CR04050CA",2851.13820996212,-0.0012098601348365,0.0563564328812242,0.834700079947015,0.99970875222106
"CAALFM_CR04060CA",582.252850912273,-0.00642141059564937,0.0566479463911939,0.411686592535961,0.99970875222106
"CAALFM_CR04070WA",1165.24587462601,-0.0118952997581763,0.055848418401094,0.442202752013385,0.99970875222106
"CAALFM_CR04080CA",4503.65891870456,-0.0011305564446509,0.0555327234487735,0.938610011038932,0.99970875222106
"CAALFM_CR04090CA",14688.1284057033,0.00804761698192538,0.0551873886762592,0.600708118266963,0.99970875222106
"CAALFM_CR04100CA",63486.8295475399,-0.0100046137294727,0.0578157223125957,0.760691862985031,0.99970875222106
"CAALFM_CR04110WA",1039.82078571125,-0.000398254783512748,0.0565774635536486,0.892396518520965,0.99970875222106
"CAALFM_CR04120CA",888.140647114708,-0.00398838843328117,0.0563623863594106,0.593088890439425,0.99970875222106
"CAALFM_CR04130CA",2187.12455668512,0.00022905629733508,0.0535168436324676,0.999014578121886,0.99970875222106
"CAALFM_CR04140WA",5786.02916734375,-0.000420448767117534,0.0565027942478564,0.914238957320769,0.99970875222106
"CAALFM_CR04150WA",312.13005630349,0.000353941561011177,0.0563341612531625,0.958330785969579,0.99970875222106
"CAALFM_CR04160CA",1666.63038801736,-0.000114867494044825,0.056557013256043,0.963849334731743,0.99970875222106
"CAALFM_CR04170WA",4837.1540937436,-0.000493483750306811,0.0565948257364828,0.849479602156354,0.99970875222106
"CAALFM_CR04180CA",2173.71344070114,0.0077537451269729,0.0556470159544901,0.565200589333703,0.99970875222106
"CAALFM_CR04190WA",5843.17586165495,0.00261627368908248,0.0562914831171525,0.71986802494704,0.99970875222106
"CAALFM_CR04200WA",13042.7875750555,-0.00128068233321972,0.056427028390447,0.805985131430289,0.99970875222106
"CAALFM_CR04220CA",47.0294034848555,0.00474953455267879,0.0568031273633163,0.270618812209867,0.99970875222106
"CAALFM_CR04230WA",1071.80052441672,-0.0124875313315224,0.0539362822113397,0.537352673440591,0.99970875222106
"CAALFM_CR04240CA",5101.81771671205,-0.000490798416580681,0.0565772547759232,0.868598522626785,0.99970875222106
"CAALFM_CR04250WA",10.3291421284712,0.00170234961398857,0.0564857879499456,0.732945527871516,0.99970875222106
"CAALFM_CR04260WA",472.726366541233,-0.0116506210206346,0.0568405910645913,0.362089245120652,0.99970875222106
"CAALFM_CR04270CA",97.6928871214076,0.000543996855103681,0.0565275735756837,0.896212670006095,0.99970875222106
"CAALFM_CR04275WA",108.441711194299,-0.00963480762919582,0.0573241919767498,0.22400814085587,0.99970875222106
"CAALFM_CR04280CA",687.710268639278,-0.00407615481228037,0.0552336031622923,0.747987209611689,0.99970875222106
"CAALFM_CR04290WA",444.535097233217,0.00134016447812593,0.0559516489752867,0.884719647826704,0.99970875222106
"CAALFM_CR04300WA",5625.75597385093,-0.000817339275457285,0.0564898715041134,0.850408927913741,0.99970875222106
"CAALFM_CR04310CA",697.083869283495,0.000402264356227411,0.055702302122637,0.971210416104548,0.99970875222106
"CAALFM_CR04330WA",618.795934484144,-0.0196083466115808,0.0571360078296903,0.327682443567524,0.99970875222106
"CAALFM_CR04340WA",5476.17494042151,0.00043865582596403,0.0550506167312689,0.989360616303867,0.99970875222106
"CAALFM_CR04350CA",497.614274988669,0.000394188297646889,0.0562435217066148,0.957902181313684,0.99970875222106
"CAALFM_CR04360CA",4548.78181576241,-0.000438458846951914,0.0565506462859121,0.895311778548287,0.99970875222106
"CAALFM_CR04370WA",318.177352573384,-0.00371877202913559,0.0560327599324633,0.690838942123557,0.99970875222106
"CAALFM_CR04380CA",7653.74568150195,-0.00100155319550136,0.05536850710921,0.97851372796293,0.99970875222106
"CAALFM_CR04390CA",1050.79889486405,0.0140099483026778,0.0533354500074463,0.525215723377789,0.99970875222106
"CAALFM_CR04400WA",28.0553355322691,0.00287809863686193,0.0564163575799726,0.651213045318955,0.99970875222106
"CAALFM_CR04410WA",141.762905329952,0.000372698507408582,0.0545384630654223,0.979682196199449,0.99970875222106
"CAALFM_CR04420CA",562.923589563308,-0.00112753691523754,0.0561657440836526,0.878242033918412,0.99970875222106
"CAALFM_CR04450CA",3257.56343137147,0.00643309414454709,0.0531015402577515,0.743509854077144,0.99970875222106
"CAALFM_CR04460CA",288.538020913489,0.00479871220350505,0.0556880452450225,0.682060030595748,0.99970875222106
"CAALFM_CR04470WA",194.36090547805,-0.00572000802017524,0.0556264620245297,0.644103026735615,0.99970875222106
"CAALFM_CR04490CA",472.201587148753,0.000857673333545668,0.056534110774671,0.835810112843315,0.99970875222106
"CAALFM_CR04500CA",1051.92789037238,-0.00214781099950852,0.0564843869202021,0.675466665948518,0.99970875222106
"CAALFM_CR04510WA",26275.256920481,0.000294343236417648,0.0560074061543354,0.97703644556051,0.99970875222106
"CAALFM_CR04520WA",774.618463390826,0.00292015484004571,0.0543967019950891,0.849420651493056,0.99970875222106
"CAALFM_CR04530WA",5091.14979073566,0.0120646539477467,0.0577913238381985,0.195131644669192,0.99970875222106
"CAALFM_CR04540CA",153.840064307445,-0.00198930877792877,0.0562326231874134,0.783491779375815,0.99970875222106
"CAALFM_CR04550WA",4403.51041854911,-0.00323139994993401,0.0558676353762293,0.745441534256908,0.99970875222106
"CAALFM_CR04560CA",1542.45998037541,-0.00216114888558909,0.055627661934522,0.998934247390987,0.99970875222106
"CAALFM_CR04570CA",5532.50055493598,-0.00408521314915047,0.0537130618125351,0.814512609955069,0.99970875222106
